ticker,company_name,industry_group,latest_date,data_points,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,early_momentum_signal,confirmed_momentum_signal,strong_momentum_signal,risk_warning,relative_strength_vs_industry,leader_type,industry_quality_score,distance_from_20d_ma,distance_from_52w_high,position_in_52w_range,forward_pe,earnings_growth,peg_ratio,peg_rating,peg_status,peg_note,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status,short_term_price_zone,long_term_price_zone,price_zone,current_state,watch_status,latest_volume,data_status,data_quality_note
ANET,Arista Networks Inc.,AI Infrastructure,2026-06-18,251,0.003430,0.084847,0.022047,0.207702,0.198404,0.245193,0.345199,0.967188,8483600.000000,7748820.000000,8720125.000000,1.276404,166.987997,160.592998,161.099998,-0.029668,5,True,False,False,False,0.068952,infrastructure_leader,5,0.053197,-0.045350,0.911893,38.089830,0.250000,1.523593,fair,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,extended,extended,early_recovery,too_extended,11130400,ok,資料日期與本次市場日期一致。
VRT,Vertiv Holdings Co.,AI Infrastructure,2026-06-18,251,0.067707,0.118300,0.028400,0.055277,0.032512,0.237580,1.073936,1.812695,6008633.333333,5666080.000000,5978340.000000,1.214819,312.993396,303.412137,313.556393,-0.065176,6,True,True,True,False,0.075305,infrastructure_leader,5,0.062169,-0.114586,0.834058,37.627920,1.357000,0.277288,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,extended,extended,early_recovery,too_extended,7262600,ok,資料日期與本次市場日期一致。
DELL,Dell Technologies Inc.,AI Infrastructure,2026-06-18,251,0.001051,0.046111,-0.029736,0.685671,0.740627,1.620356,2.084591,2.482672,10147033.333333,8707360.000000,13074735.000000,1.174831,407.508002,397.576001,380.825498,-0.077201,5,True,False,False,False,0.017170,challenger,5,0.075296,-0.121169,0.841062,19.180435,2.825000,0.067895,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,extended,extended,early_recovery,too_extended,15360600,ok,資料日期與本次市場日期一致。
HPE,Hewlett Packard Enterprise Co.,AI Infrastructure,2026-06-18,251,-0.030014,0.015998,-0.114384,0.406766,0.457655,1.163440,0.981198,1.694741,36297733.333333,32583160.000000,43230380.000000,1.233804,48.179295,47.982743,45.929687,-0.087828,4,False,False,False,True,-0.067479,non_leader,5,0.032230,-0.153184,0.777470,11.858815,,,unavailable,missing_growth,Yahoo Finance earningsGrowth is missing.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,sideways_base,avoid_for_now,53337800,ok,資料日期與本次市場日期一致。
SMCI,Super Micro Computer Inc.,AI Infrastructure,2026-06-18,251,-0.006159,-0.040976,-0.346269,-0.083682,0.003272,-0.004222,-0.031586,-0.323477,58745766.666667,64466300.000000,70050350.000000,0.975374,29.794000,33.648000,37.978500,-0.368493,4,False,False,False,True,-0.299363,challenger,5,-0.192701,-0.494976,0.252115,9.667014,3.260000,0.029653,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,deep_pullback,reasonable_pullback,deep_pullback,falling_knife,avoid_for_now,68325300,ok,資料日期與本次市場日期一致。
ETN,Eaton Corporation plc,AI Infrastructure,2026-06-18,251,0.036137,0.071461,0.007549,0.110827,0.134156,0.174071,0.285892,0.288122,2582266.666667,2451720.000000,2475585.000000,1.500898,407.514001,400.747003,402.494501,-0.068661,6,True,True,True,False,0.054454,infrastructure_leader,5,0.047890,-0.023266,0.914747,26.827286,-0.094000,,unavailable,invalid_growth,Yahoo Finance earningsGrowth is zero or negative.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,extended,extended,early_recovery,too_extended,3715600,ok,資料日期與本次市場日期一致。
NBIS,Nebius Group N.V.,AI Infrastructure,2026-06-18,251,0.102357,0.290002,0.104055,0.494578,0.449906,1.359200,2.541569,4.976444,25220500.000000,21898400.000000,18376095.000000,1.993106,265.026004,242.499002,238.499500,-0.070761,7,True,True,True,True,0.150961,emerging_leader,4,0.202057,0.000000,1.000000,793.671450,,,unavailable,missing_growth,Yahoo Finance earningsGrowth is missing.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,very_extended,very_extended,very_extended,overextended,too_extended,36625500,ok,資料日期與本次市場日期一致。
NVDA,NVIDIA Corporation,Semiconductors,2026-06-18,251,-0.008284,0.028408,-0.036449,-0.056090,-0.043853,0.181315,0.186963,0.466602,165109866.666667,151453620.000000,175682970.000000,1.373337,208.078000,206.761000,211.681020,-0.039398,5,False,False,False,False,-0.096796,core_leader,5,-0.004682,-0.105220,0.730134,16.551956,2.145000,0.077165,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,observed,neutral,neutral,neutral,sideways_base,research_candidate,241272000,ok,資料日期與本次市場日期一致。
AMD,Advanced Micro Devices Inc.,Semiconductors,2026-06-18,251,-0.018072,0.100154,0.027083,0.200612,0.297838,1.617869,1.569059,3.190346,33100866.666667,32867620.000000,31943835.000000,1.371332,523.194000,498.904001,501.857503,-0.077356,6,False,True,False,False,-0.033263,challenger,5,0.070762,-0.018072,0.976397,41.009650,0.912000,0.449667,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,observed,neutral,very_extended,very_extended,overextended,too_extended,43805600,ok,資料日期與本次市場日期一致。
AVGO,Broadcom Inc.,Semiconductors,2026-06-18,251,0.044195,0.066862,-0.018047,-0.015344,0.000681,0.288810,0.210084,0.654903,38885100.000000,35330080.000000,35303580.000000,1.276814,391.394000,388.913004,413.737003,-0.061775,5,True,False,False,False,-0.078393,core_leader,5,-0.005769,-0.145815,0.698634,21.220005,0.854000,0.248478,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,observed,neutral,neutral,neutral,early_recovery,research_candidate,45076100,ok,資料日期與本次市場日期一致。
